Time (s),Ch1 (V)
0.5820000,0.1439210
0.5821250,0.1439210
0.5822500,0.1415032
0.5823750,0.1463388
0.5825000,0.1415032
0.5826250,0.1390853
0.5827500,0.1439210
0.5828750,0.1415032
0.5830000,0.1439210
0.5831250,0.1439210
0.5832500,0.1439210
0.5833750,0.1415032
0.5835000,0.1390853
0.5836250,0.1463388
0.5837500,0.1439210
0.5838750,0.1584279
0.5840000,0.1390853
0.5841250,0.1632636
0.5842500,0.1415032
0.5843750,0.1390853
0.5845000,0.1415032
0.5846250,0.1439210
0.5847500,0.1415032
0.5848750,0.1390853
0.5850000,0.1463388
0.5851250,0.1463388
0.5852500,0.1439210
0.5853750,0.1439210
0.5855000,0.1439210
0.5856250,0.1342497
0.5857500,0.1415032
0.5858750,0.1415032
0.5860000,0.1463388
0.5861250,0.1390853
0.5862500,0.1366675
0.5863750,0.1366675
0.5865000,0.1415032
0.5866250,0.1463388
0.5867500,0.1560101
0.5868750,0.1415032
0.5870000,0.1366675
0.5871250,0.1415032
0.5872500,0.1439210
0.5873750,0.1415032
0.5875000,0.1463388
0.5876250,0.1439210
0.5877500,0.1366675
0.5878750,0.1366675
0.5880000,0.1439210
0.5881250,0.1366675
0.5882500,0.1439210
0.5883750,0.1415032
0.5885000,0.1415032
0.5886250,0.1439210
0.5887500,0.1415032
0.5888750,0.1415032
0.5890000,0.1415032
0.5891250,0.1415032
0.5892500,0.1439210
0.5893750,0.1366675
0.5895000,0.1415032
0.5896250,0.1415032
0.5897500,0.1366675
0.5898750,0.1366675
0.5900000,0.1390853
0.5901250,0.1415032
0.5902500,0.1439210
0.5903750,0.1463388
0.5905000,0.1439210
0.5906250,0.1439210
0.5907500,0.1415032
0.5908750,0.1463388
0.5910000,0.1415032
0.5911250,0.1439210
0.5912500,0.1439210
0.5913750,0.1366675
0.5915000,0.1366675
0.5916250,0.1463388
0.5917500,0.1415032
0.5918750,0.1560101
0.5920000,0.1415032
0.5921250,0.1415032
0.5922500,0.1463388
0.5923750,0.1439210
0.5925000,0.1415032
0.5926250,0.1366675
0.5927500,0.1415032
0.5928750,0.1439210
0.5930000,0.1415032
0.5931250,0.1439210
0.5932500,0.1415032
0.5933750,0.1415032
0.5935000,0.1439210
0.5936250,0.1439210
0.5937500,0.1415032
0.5938750,0.1463388
0.5940000,0.1463388
0.5941250,0.1439210
0.5942500,0.1415032
0.5943750,0.1439210
0.5945000,0.1439210
0.5946250,0.1463388
0.5947500,0.1415032
0.5948750,0.1463388
0.5950000,0.1390853
0.5951250,0.1415032
0.5952500,0.1390853
0.5953750,0.1415032
0.5955000,0.1415032
0.5956250,0.1415032
0.5957500,0.1463388
0.5958750,0.1415032
0.5960000,0.1390853
0.5961250,0.1415032
0.5962500,0.1439210
0.5963750,0.1463388
0.5965000,0.1487566
0.5966250,0.1390853
0.5967500,0.1463388
0.5968750,0.0762219
0.5970000,0.1390853
0.5971250,0.1390853
0.5972500,0.1390853
0.5973750,0.1463388
0.5975000,0.1342497
0.5976250,0.1415032
0.5977500,0.1439210
0.5978750,0.1439210
0.5980000,0.1415032
0.5981250,0.1415032
0.5982500,0.1366675
0.5983750,0.1390853
0.5985000,0.1390853
0.5986250,0.1463388
0.5987500,0.1366675
0.5988750,0.1439210
0.5990000,0.1439210
0.5991250,0.1439210
0.5992500,0.1439210
0.5993750,0.1439210
0.5995000,0.1415032
0.5996250,0.1487566
0.5997500,0.1439210
0.5998750,0.1415032
